Movie_id,Movie,Year,Liker_num,Liker_ratio
556,"War Room, The (1993)",1993.0,792,0.006153893969650114
26587,"Decalogue, The (Dekalog) (1989)",1989.0,414,0.00615037214208251
78088,Buried (2010),2010.0,390,0.006143376967062048
6093,"Last Unicorn, The (1982)",1982.0,634,0.006140316894587998
131013,Get Hard (2015),2015.0,271,0.006135108213347822
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",1902.0,418,0.006134519144689532
76175,Clash of the Titans (2010),2010.0,404,0.006132361870066788
1342,Candyman (1992),1992.0,789,0.006130583765219621
101895,42 (2013),2013.0,318,0.006130475015422579
178667,Gerald's Game (2017),2017.0,125,0.0061217493510945685
167544,Patriots Day (2016),2016.0,163,0.006118388949363763
6881,Pieces of April (2003),2003.0,610,0.006101342295304967
2071,And the Band Played On (1993),1993.0,785,0.006099503492645631
2439,Affliction (1997),1997.0,785,0.006099503492645631
1627,U Turn (1997),1997.0,785,0.006099503492645631
4681,"War of the Roses, The (1989)",1989.0,674,0.006096678486142268
141688,Legend (2015),2015.0,244,0.006093906093906094
4866,"Last Castle, The (2001)",2001.0,662,0.006085118117474033
81819,Biutiful (2010),2010.0,382,0.006077963404932379
54281,Charlie Bartlett (2007),2007.0,480,0.006077641874952518
6645,THX 1138 (1971),1971.0,612,0.006076552648562776
167380,A Dog's Purpose (2017),2017.0,161,0.006070889894419306
104908,Insidious: Chapter 2 (2013),2013.0,304,0.0060688333466421785
167392,Dangal (2016),2016.0,164,0.006061502069781195
6889,Brother Bear (2003),2003.0,606,0.006058364241654754
4835,Coal Miner's Daughter (1980),1980.0,662,0.006057500503266658
183423,AlphaGo (2017),2017.0,111,0.0060530046897153455
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),1972.0,401,0.006050546963410034
8128,Au revoir les enfants (1987),1987.0,589,0.006048469911686178
2861,For Love of the Game (1999),1999.0,778,0.006045113015641147
171749,Death Note: Desu nôto (2006–2007),,142,0.006040753818011656
2883,Mumford (1999),1999.0,777,0.006037342947497649
101088,Stoker (2013),2013.0,316,0.006036409482511605
113862,"Guest, The (2014)",2014.0,281,0.006031466655219043
37240,Why We Fight (2005),2005.0,527,0.006030645290489432
948,Giant (1956),1956.0,776,0.0060295728793541515
3102,Jagged Edge (1985),1985.0,764,0.006026805083341879
901,Funny Face (1957),1957.0,775,0.006021802811210654
8808,"Princess Diaries 2: Royal Engagement, The (2004)",2004.0,581,0.006020475835198541
663,Kids in the Hall: Brain Candy (1996),1996.0,774,0.006014032743067156
74946,She's Out of My League (2010),2010.0,397,0.0060047796230752945
2236,Simon Birch (1998),1998.0,772,0.005998492606780161
379,Timecop (1994),1994.0,772,0.005998492606780161
4086,"Big Easy, The (1987)",1987.0,681,0.005997991861755535
9010,Love Me If You Dare (Jeux d'enfants) (2003),2003.0,570,0.005996086764427426
184253,The Cloverfield Paradox (2018),2018.0,107,0.005994061957313316
6783,"Rules of the Game, The (La règle du jeu) (1939)",1939.0,601,0.005992740906190172
8581,Pirates of Silicon Valley (1999),1999.0,581,0.005990122998566907
7566,28 Up (1985),1985.0,584,0.005990050771834453
159819,Life (2009),2009.0,189,0.005987265181993854
4432,Sweet Smell of Success (1957),1957.0,665,0.005986837959253491
134214,Youth (2015),2015.0,256,0.005984804208065459
2126,Snake Eyes (1998),1998.0,770,0.005982952470493166
2612,Mildred Pierce (1945),1945.0,770,0.005982952470493166
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964.0,769,0.005975182402349668
140523,"Visit, The (2015)",2015.0,239,0.005961735139315024
3181,Titus (1999),1999.0,739,0.005959485177897487
87485,Bad Teacher (2011),2011.0,356,0.005958956847778782
112370,Transformers: Age of Extinction (2014),2014.0,281,0.005956797320501134
7018,Presumed Innocent (1990),1990.0,593,0.005955788564484216
8633,"Last Starfighter, The (1984)",1984.0,576,0.005946727235184803
90345,"Thing, The (2011)",2011.0,347,0.005946057095856609
8493,Memphis Belle (1990),1990.0,577,0.005939024641291146
177237,Battle of the Sexes (2017),2017.0,125,0.005935704449404056
49396,Tenacious D in The Pick of Destiny (2006),2006.0,491,0.005935614898272506
45928,Who Killed the Electric Car? (2006),2006.0,499,0.0059310853054092925
665,Underground (1995),1995.0,763,0.0059285619934886825
1889,Insomnia (1997),1997.0,763,0.0059285619934886825
517,Rising Sun (1993),1993.0,763,0.0059285619934886825
94780,Snow White and the Huntsman (2012),2012.0,329,0.005924298627867613
3111,Places in the Heart (1984),1984.0,751,0.0059236472629752325
383,Wyatt Earp (1994),1994.0,762,0.005920791925345185
2346,"Stepford Wives, The (1975)",1975.0,762,0.005920791925345185
4298,Rififi (Du rififi chez les hommes) (1955),1955.0,663,0.0059168957269839
75985,Repo Men (2010),2010.0,390,0.005913212238833126
161966,Elle (2016),2016.0,172,0.005912888033277184
5222,Kissing Jessica Stein (2001),2001.0,631,0.005910785544335575
156371,Everybody Wants Some (2016),2016.0,197,0.005909881802363953
103306,Europa Report (2013),2013.0,301,0.005902076511304143
71211,"Informant!, The (2009)",2009.0,403,0.005901648947075535
3927,Fantastic Voyage (1966),1966.0,691,0.005901644944741472
100163,Hansel & Gretel: Witch Hunters (2013),2013.0,311,0.005900880388585307
4994,"Majestic, The (2001)",2001.0,637,0.0058997323355345415
44709,Akeelah and the Bee (2006),2006.0,505,0.005898705788908097
1616,"Peacemaker, The (1997)",1997.0,759,0.005897481720914692
162322,Mechanic: Resurrection (2016),2016.0,174,0.005889122046977595
2212,"Man Who Knew Too Much, The (1934)",1934.0,757,0.005881941584627697
7155,Calendar Girls (2003),2003.0,584,0.0058801615030659405
132796,San Andreas (2015),2015.0,253,0.0058798921632425396
2344,Runaway Train (1985),1985.0,756,0.005874171516484199
66171,Push (2009),2009.0,418,0.0058704567159148366
71106,Frequently Asked Questions About Time Travel (2009),2009.0,401,0.005868063685319598
1395,Tin Men (1987),1987.0,755,0.005866401448340702
70336,G.I. Joe: The Rise of Cobra (2009),2009.0,403,0.005863865203852982
3179,Angela's Ashes (1999),1999.0,727,0.0058619104829020895
111617,Blended (2014),2014.0,278,0.005861887190300475
69306,"Taking of Pelham 1 2 3, The (2009)",2009.0,407,0.005859909293787344
7570,Octopussy (1983),1983.0,571,0.005856590459193616
183613,Thoroughbreds (2018),2018.0,100,0.005852059925093633
273,Mary Shelley's Frankenstein (Frankenstein) (1994),1994.0,753,0.005850861312053706
82,Antonia's Line (Antonia) (1995),1995.0,753,0.005850861312053706
207,"Walk in the Clouds, A (1995)",1995.0,752,0.005843091243910209
7367,"Ladykillers, The (2004)",2004.0,572,0.005841741901221455
1648,"House of Yes, The (1997)",1997.0,751,0.005835321175766711
73808,"Chaser, The (Chugyeogja) (2008)",2008.0,390,0.005833084056236913
8947,"Grudge, The (2004)",2004.0,557,0.005826298888086945
2159,Henry: Portrait of a Serial Killer (1986),1986.0,749,0.005819781039479716
477,What's Love Got to Do with It? (1993),1993.0,749,0.005819781039479716
1809,Fireworks (Hana-bi) (1997),1997.0,749,0.005819781039479716
14,Nixon (1995),1995.0,748,0.005812010971336218
1419,Walkabout (1971),1971.0,748,0.005812010971336218
1920,Small Soldiers (1998),1998.0,747,0.005804240903192721
33669,"Sisterhood of the Traveling Pants, The (2005)",2005.0,526,0.0058038817597016405
94478,Dark Shadows (2012),2012.0,325,0.005801188797458187
161127,The Infiltrator (2016),2016.0,177,0.005800426019990168
164917,13th (2016),2016.0,166,0.005796899008241375
2518,Night Shift (1982),1982.0,746,0.005796470835049223
103606,Stuck in Love (2012),2012.0,295,0.005796133291417793
8596,Revenge of the Pink Panther (1978),1978.0,562,0.005795786195303557
112897,The Expendables 3 (2014),2014.0,272,0.005794878350164046
149352,Daddy's Home (2015),2015.0,210,0.00579070729353371
2611,"Winslow Boy, The (1999)",1999.0,745,0.0057887007669057255
8907,Shark Tale (2004),2004.0,554,0.005786988676722517
83803,Day & Night (2010),2010.0,348,0.005776317099890449
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982.0,743,0.00577316063061873
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),1996.0,743,0.00577316063061873
100527,Safe Haven (2013),2013.0,303,0.005773078022292083
3146,Deuce Bigalow: Male Gigolo (1999),1999.0,727,0.005769337597511328
43560,Nanny McPhee (2005),2005.0,500,0.00576196183276482
748,"Arrival, The (1996)",1996.0,741,0.005757620494331735
93270,Project X (2012),2012.0,326,0.00575412584943959
3364,"Asphalt Jungle, The (1950)",1950.0,703,0.005751640403842063
5025,Orange County (2002),2002.0,620,0.005750804648876274
166558,Underworld: Blood Wars (2016),2016.0,159,0.0057483731019522775
42723,Hostel (2005),2005.0,502,0.005743641377100948
1562,Batman & Robin (1997),1997.0,738,0.005734310289901242
101739,Evil Dead (2013),2013.0,298,0.005734077352318645
148667,John Mulaney: The Comeback Kid (2015),2015.0,210,0.005730971809076768
132424,The Longest Ride (2015),2015.0,251,0.005725103781761781
34534,Four Brothers (2005),2005.0,512,0.005719392314566577
2866,"Buddy Holly Story, The (1978)",1978.0,736,0.005718992338415155
93040,"Civil War, The (1990)",1990.0,325,0.005717703770165902
79720,Animal Kingdom (2010),2010.0,367,0.005714908592606435
1438,Dante's Peak (1997),1997.0,735,0.005711000085470749
167640,A Cure for Wellness (2017),2017.0,146,0.0057102628285356696
2123,All Dogs Go to Heaven (1989),1989.0,734,0.005703230017327252
2618,"Castle, The (1997)",1997.0,734,0.005703230017327252
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),2008.0,412,0.005700213066216553
114847,Autómata (Automata) (2014),2014.0,264,0.005697636775655552
2111,"Man with Two Brains, The (1983)",1983.0,733,0.005695459949183754
7698,"China Syndrome, The (1979)",1979.0,555,0.00569347558473533
4809,Silkwood (1983),1983.0,623,0.00569157683171935
1030,Pete's Dragon (1977),1977.0,732,0.0056876898810402565
5602,"Ladykillers, The (1955)",1955.0,596,0.0056868601089663465
3701,Alien Nation (1988),1988.0,682,0.005686697962961419
3684,"Fabulous Baker Boys, The (1989)",1989.0,682,0.005685986793837124
93272,Dr. Seuss' The Lorax (2012),2012.0,323,0.005684317969836158
3249,"Hand That Rocks the Cradle, The (1992)",1992.0,701,0.0056828775951942795
61729,Ghost Town (2008),2008.0,420,0.005670311867152693
4292,Norma Rae (1979),1979.0,635,0.00566686002409531
1938,"Lost Weekend, The (1945)",1945.0,729,0.005664379676609764
938,Gigi (1958),1958.0,729,0.005664379676609764
51834,Becoming Jane (2007),2007.0,448,0.005664289687958327
186,Nine Months (1995),1995.0,728,0.005656609608466266
59421,What Happens in Vegas... (2008),2008.0,428,0.005651060233964457
4741,Together (Tillsammans) (2000),2000.0,620,0.0056474531807913725
6058,Final Destination 2 (2003),2003.0,583,0.005645450231918581
67267,Sunshine Cleaning (2008),2008.0,398,0.0056437089661235664
90522,Johnny English Reborn (2011),2011.0,329,0.005642450435617754
5540,Clash of the Titans (1981),1981.0,592,0.005635358064178351
2927,Brief Encounter (1946),1946.0,723,0.0056335174810462916
86,White Squall (1996),1996.0,725,0.005633299404035773
140711,American Ultra (2015),2015.0,232,0.005631067961165049
1588,George of the Jungle (1997),1997.0,724,0.005625529335892276
1948,Tom Jones (1963),1963.0,724,0.005625529335892276
5308,Three Men and a Baby (1987),1987.0,597,0.00561000592010675
3032,"Omega Man, The (1971)",1971.0,713,0.005604905274742552
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),2009.0,346,0.0056048726754357545
7235,Ichi the Killer (Koroshiya 1) (2001),2001.0,556,0.00560370892965128
164200,Storks (2016),2016.0,162,0.005603015944384879
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",2000.0,623,0.005598188451377532
6818,Come and See (Idi i smotri) (1985),1985.0,561,0.00559790851760198
2416,Back to School (1986),1986.0,720,0.005594449063318285
8604,Taxi (1998),1998.0,542,0.005590510572460031
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",1979.0,719,0.0055866789951747875
104457,You're Next (2011),2011.0,282,0.005585153789784318
6367,Down with Love (2003),2003.0,567,0.005582631812140009
39435,"Legend of Zorro, The (2005)",2005.0,494,0.005578139114724481
2184,"Trouble with Harry, The (1955)",1955.0,717,0.005571138858887792
38798,In Her Shoes (2005),2005.0,493,0.0055661559652708
3981,Red Planet (2000),2000.0,648,0.005564906736285253
40826,Rent (2005),2005.0,489,0.005555239988639591
170957,Cars 3 (2017),2017.0,128,0.005554109172958431
183619,Den of Thieves (2018),2018.0,101,0.005551890941072999
74275,I Love You Phillip Morris (2009),2009.0,369,0.005544036779951321
51091,Black Snake Moan (2006),2006.0,450,0.0055382570489705
2511,"Long Goodbye, The (1973)",1973.0,712,0.005532288518170304
5009,Ali (2001),2001.0,597,0.005532029244697314
3634,Seven Days in May (1964),1964.0,664,0.0055304298576580625
5105,Don't Look Now (1973),1973.0,593,0.005528673584501068
4056,"Pledge, The (2001)",2001.0,627,0.005526176626123744
2889,"Mystery, Alaska (1999)",1999.0,711,0.005526064214265173
160567,Mike & Dave Need Wedding Dates (2016),2016.0,171,0.005517374891104443
2476,Heartbreak Ridge (1986),1986.0,710,0.005516748381883309
108188,Jack Ryan: Shadow Recruit (2014),2014.0,269,0.005516590787908618
106452,Ida (2013),2013.0,262,0.00551265596397837
8880,Mask (1985),1985.0,529,0.005509555798573139
3873,Cat Ballou (1965),1965.0,649,0.00550924432522368
4090,"Brave Little Toaster, The (1987)",1987.0,625,0.005504813408844694
71254,Gamer (2009),2009.0,375,0.005497163463652755
2940,Gilda (1946),1946.0,706,0.005496943979444856
2488,Peeping Tom (1960),1960.0,707,0.005493438177452816
2442,Hilary and Jackie (1998),1998.0,707,0.005493438177452816
91126,War Horse (2011),2011.0,318,0.0054930818261906
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002.0,520,0.005491894175423773
155509,Mr. Right (2016),2016.0,182,0.005483909846932626
68269,"Young Victoria, The (2009)",2009.0,384,0.005479452054794521
63853,Australia (2008),2008.0,397,0.005478582468536101
79134,Grown Ups (2010),2010.0,354,0.005477671525392257
66509,Funny People (2009),2009.0,378,0.005476435391101517
4535,"Man from Snowy River, The (1982)",1982.0,607,0.005474139874644903
3040,Meatballs (1979),1979.0,696,0.005471310992146782
8033,How to Steal a Million (1966),1966.0,533,0.005471268143464247
97172,Frankenweenie (2012),2012.0,296,0.005471045967876088
73266,Youth in Revolt (2009),2009.0,366,0.005465460084221844
7023,"Wedding Banquet, The (Xi yan) (1993)",1993.0,544,0.005463657637570681
5772,My Dinner with André (1981),1981.0,571,0.005462755678013126
2253,Toys (1992),1992.0,703,0.005462357904878826
76091,Mother (Madeo) (2009),2009.0,360,0.005459839844697889
25788,Scarface (1932),1932.0,459,0.005455647605576884
168608,Mudbound (2017),2017.0,115,0.005446881068535973
72731,"Lovely Bones, The (2009)",2009.0,367,0.005445507826990133
68347,Sin Nombre (2009),2009.0,381,0.005443712583405964
99764,It's Such a Beautiful Day (2012),2012.0,288,0.005443411204354729
2929,Reds (1981),1981.0,699,0.00544197561621226
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995.0,700,0.005439047700448333
140737,The Lost Room (2006),2006.0,224,0.005438345189249557
52241,"Lookout, The (2007)",2007.0,439,0.005436330538803512
73319,Leap Year (2010),2010.0,364,0.005435513013872504
2901,Phantasm (1979),1979.0,698,0.005429582668896581
1192,Paris Is Burning (1990),1990.0,698,0.005423507564161338
55094,In the Valley of Elah (2007),2007.0,419,0.005421211297856099
122898,Justice League (2017),2017.0,232,0.005421067389475652
7089,Amarcord (1973),1973.0,539,0.005413440196048892
1046,Beautiful Thing (1996),1996.0,696,0.005407967427874342
3760,"Kentucky Fried Movie, The (1977)",1977.0,646,0.005406083936566383
104337,Lee Daniels' The Butler (2013),2013.0,273,0.005400593471810089
1050,Looking for Richard (1996),1996.0,695,0.005400197359730845
5325,Dogtown and Z-Boyz (2001),2001.0,573,0.005399802101493663
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),2010.0,343,0.005393251360105664
1334,"Blob, The (1958)",1958.0,694,0.005392427291587347
58154,"Other Boleyn Girl, The (2008)",2008.0,413,0.005389041846627608
2925,"Conformist, The (Conformista, Il) (1970)",1970.0,692,0.005388694643232594
55577,Saw IV (2007),2007.0,422,0.005386500561625651
225,Disclosure (1994),1994.0,693,0.0053846572234438495
4508,Gorillas in the Mist (1988),1988.0,597,0.00538395635117464
3444,Bloodsport (1988),1988.0,657,0.0053818932468298435
7007,"Last Boy Scout, The (1991)",1991.0,535,0.0053732662428314605
3274,Single White Female (1992),1992.0,662,0.005370151045638172
1689,"Man Who Knew Too Little, The (1997)",1997.0,691,0.005369117087156854
39444,"Weather Man, The (2005)",2005.0,475,0.005363292497036075
6538,Swimming Pool (2003),2003.0,541,0.005352831756836981
4387,Kiss of the Dragon (2001),2001.0,594,0.005351978159604278
93831,American Reunion (American Pie 4) (2012),2012.0,302,0.005346268233961195
4558,Twins (1988),1988.0,592,0.0053431531824253585
407,In the Mouth of Madness (1995),1995.0,687,0.005338036814582864
6062,Lost in La Mancha (2002),2002.0,551,0.005335631560599605
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),2007.0,366,0.005331701774320427
2471,Crocodile Dundee II (1988),1988.0,686,0.005330266746439366
114762,Two Night Stand (2014),2014.0,247,0.005325915863466805
75341,Remember Me (2010),2010.0,352,0.005324861962030103
2633,"Mummy, The (1932)",1932.0,685,0.005322496678295869
3404,Titanic (1953),1953.0,650,0.005321805483915866
3204,"Boys from Brazil, The (1978)",1978.0,657,0.005321001352522414
34338,"Aristocrats, The (2005)",2005.0,478,0.005319800117970463
87430,Green Lantern (2011),2011.0,318,0.005314881668672282
1769,"Replacement Killers, The (1998)",1998.0,684,0.005314726610152371
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),1992.0,684,0.005314726610152371
86548,Water for Elephants (2011),2011.0,321,0.005313337968020657
56156,Hitman (2007),2007.0,414,0.005312596242685556
6213,Tears of the Sun (2003),2003.0,544,0.005310892210366003
299,Priest (1994),1994.0,683,0.005306956542008873
50851,Cocaine Cowboys (2006),2006.0,407,0.0053014119731151985
7247,Chitty Chitty Bang Bang (1968),1968.0,526,0.005300923126536864
2099,Song of the South (1946),1946.0,682,0.005299186473865376
106491,47 Ronin (2013),2013.0,260,0.005293051851550253
7046,"Witches of Eastwick, The (1987)",1987.0,527,0.005292918336396597
120138,PK (2014),2014.0,240,0.0052919386135120835
172577,Last Year's Snow Was Falling (1983),1983.0,123,0.005289185121479252
102033,Pain & Gain (2013),2013.0,273,0.005286497163106834
104863,What If (2013),2013.0,247,0.005286023070173561
101112,Oz the Great and Powerful (2013),2013.0,276,0.00527654042479974
160563,The Legend of Tarzan (2016),2016.0,163,0.005275251626266222
5893,"Last Seduction, The (1994)",1994.0,549,0.005272964770064159
120807,John Mulaney: New In Town (2012),2012.0,239,0.00526744980495008
34323,"Devil's Rejects, The (2005)",2005.0,473,0.005267319235180793
80586,Flipped (2010),2010.0,335,0.0052649776827811655
27790,Millions (2004),2004.0,492,0.005264115211367065
1888,Hope Floats (1998),1998.0,677,0.005260336133147888
381,When a Man Loves a Woman (1994),1994.0,676,0.00525256606500439
113604,If I Stay (2014),2014.0,245,0.005249625026783801
4533,"Return of the Living Dead, The (1985)",1985.0,582,0.005248586398766312
5269,"Piano Teacher, The (La pianiste) (2001)",2001.0,559,0.005246658657456074
40870,C.R.A.Z.Y. (2005),2005.0,440,0.005245964184371796
8169,*batteries not included (1987),1987.0,510,0.005237161253221881
1665,Bean (1997),1997.0,674,0.005237025928717395
5943,Maid in Manhattan (2002),2002.0,543,0.005232020349957604
3896,"Way of the Gun, The (2000)",2000.0,612,0.0052277308914477055
3950,Tigerland (2000),2000.0,610,0.0052225133131282
49910,Freedom Writers (2007),2007.0,428,0.005219894138595507
74685,"Crazies, The (2010)",2010.0,346,0.005218781580415994
239,"Goofy Movie, A (1995)",1995.0,671,0.005213715724286902
605,One Fine Day (1996),1996.0,671,0.005213715724286902
27878,Born into Brothels (2004),2004.0,463,0.005212907293566619
4787,Little Man Tate (1991),1991.0,570,0.005203056110852479
5139,"Bad News Bears, The (1976)",1976.0,557,0.005200941211623217
94896,Bernie (2011),2011.0,288,0.0051976177585273415
1327,"Amityville Horror, The (1979)",1979.0,668,0.005190405519856409
991,Michael Collins (1996),1996.0,668,0.005190405519856409
37720,"Exorcism of Emily Rose, The (2005)",2005.0,462,0.0051897866795475225
3979,Little Nicky (2000),2000.0,604,0.0051865972830473835
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",1973.0,667,0.0051826354517129115
170813,Baywatch (2017),2017.0,125,0.005178985747431223
2517,Christine (1983),1983.0,666,0.005174865383569414
4974,Not Another Teen Movie (2001),2001.0,559,0.005172621195717551
5151,40 Days and 40 Nights (2002),2002.0,552,0.005168684513609933
30820,"Woodsman, The (2004)",2004.0,490,0.005165615973349638
32596,Sahara (2005),2005.0,477,0.005161443905817175
105835,"Double, The (2013)",2013.0,247,0.005157222199022842
47894,"Wind That Shakes the Barley, The (2006)",2006.0,413,0.005151103184204946
4052,Antitrust (2001),2001.0,585,0.005148061776741321
60753,Felon (2008),2008.0,383,0.005147226813960677
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),1979.0,542,0.005146514233625159
73015,It's Complicated (2009),2009.0,346,0.005145899640084476
8643,"Cinderella Story, A (2004)",2004.0,498,0.005142556201530375
58301,Funny Games U.S. (2007),2007.0,394,0.005141253996215828
3606,On the Town (1949),1949.0,618,0.005136516643809999
27834,"Return, The (Vozvrashcheniye) (2003)",2003.0,480,0.0051363266703762355
2136,"Nutty Professor, The (1963)",1963.0,661,0.005136015042851926
491,"Man Without a Face, The (1993)",1993.0,661,0.005136015042851926
719,Multiplicity (1996),1996.0,660,0.005128244974708428
41863,"Three Burials of Melquiades Estrada, The (2006)",2006.0,444,0.005123175445681648
2240,My Bodyguard (1980),1980.0,659,0.005120474906564931
159193,Café Society (2016),2016.0,162,0.005111377547800846
5016,"Shipping News, The (2001)",2001.0,551,0.005108805503787563
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",1999.0,632,0.0051075247092670865
6952,Gothika (2003),2003.0,509,0.005106493975540997
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),2005.0,431,0.005105909112448467
47644,Invincible (2006),2006.0,429,0.005104408352668214
118880,"Girl Walks Home Alone at Night, A (2014)",2014.0,233,0.005103940768000701
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",2013.0,246,0.00510055981754095
42418,"New World, The (2005)",2005.0,445,0.005100344989627388
413,Airheads (1994),1994.0,655,0.00508939463399094
8951,Vera Drake (2004),2004.0,487,0.005088553367117705
128512,Paper Towns (2015),2015.0,218,0.005085497002356124
3538,East is East (1999),1999.0,617,0.005085262628676925
7075,"Court Jester, The (1956)",1956.0,506,0.005082260300114502
5666,"Rules of Attraction, The (2002)",2002.0,531,0.005081777377955996
2287,Them! (1954),1954.0,654,0.0050816245658474425
157200,Money Monster (2016),2016.0,163,0.005062897965522597
3727,Near Dark (1987),1987.0,606,0.005058557392923028
56805,Walk Hard: The Dewey Cox Story (2007),2007.0,392,0.005057281453194344
3125,"End of the Affair, The (1999)",1999.0,637,0.005057241302656441
85,Angels and Insects (1995),1995.0,650,0.005050544293273452
7481,Enemy Mine (1985),1985.0,492,0.005045946832950443
53993,Evan Almighty (2007),2007.0,401,0.005040157866291273
58293,"10,000 BC (2008)",2008.0,386,0.005039690829329434
6887,Radio (2003),2003.0,504,0.005038035166285149
5475,Z (1969),1969.0,531,0.00503685154093509
117438,When Marnie Was There (2014),2014.0,222,0.005035726437563798
165141,Trolls (2016),2016.0,143,0.00502283105022831
160,Congo (1995),1995.0,645,0.005011693952555964
74416,Fish Tank (2009),2009.0,333,0.005009552750740902
999,2 Days in the Valley (1996),1996.0,644,0.005003923884412466
4304,Startup.com (2001),2001.0,559,0.004997764863656683
2870,Barefoot in the Park (1967),1967.0,643,0.004996153816268969
326,To Live (Huozhe) (1994),1994.0,643,0.004996153816268969
6776,Lagaan: Once Upon a Time in India (2001),2001.0,501,0.004995562823440258
5477,Sex and Lucia (Lucía y el sexo) (2001),2001.0,526,0.00499458761418235
164367,The Girl with All the Gifts (2016),2016.0,144,0.004992545851679783
4178,Of Mice and Men (1939),1939.0,562,0.004992050027092087
58376,Zeitgeist: The Movie (2007),2007.0,362,0.0049899374190169
2676,Instinct (1999),1999.0,642,0.004988383748125471
2852,"Soldier's Story, A (1984)",1984.0,642,0.004988383748125471
6713,Millennium Actress (Sennen joyû) (2001),2001.0,498,0.004983139377808019
71450,Capitalism: A Love Story (2009),2009.0,339,0.004975124378109453
74851,From Paris with Love (2010),2010.0,329,0.004970914859862507
37384,Waiting... (2005),2005.0,440,0.0049681025235702595
3420,...And Justice for All (1979),1979.0,606,0.004963836078733321
76173,Micmacs (Micmacs à tire-larigot) (2009),2009.0,327,0.004963570127504553
45501,"Break-Up, The (2006)",2006.0,422,0.0049580562539652704
55253,"Lust, Caution (Se, jie) (2007)",2007.0,389,0.004955224641096519
3270,"Cutting Edge, The (1992)",1992.0,611,0.00495515222292508
4422,Cries and Whispers (Viskningar och rop) (1972),1972.0,550,0.0049506287298486905
93988,North & South (2004),2004.0,275,0.0049504950495049506
2553,Village of the Damned (1960),1960.0,637,0.004949533407407983
4621,Look Who's Talking (1989),1989.0,548,0.004945580564229374
2937,"Palm Beach Story, The (1942)",1942.0,635,0.0049438272229705
32029,Hostage (2005),2005.0,462,0.004942973915648471
5479,K-19: The Widowmaker (2002),2002.0,520,0.0049396789208701435
34332,Sky High (2005),2005.0,443,0.004937143366619116
6721,Once Upon a Time in China (Wong Fei Hung) (1991),1991.0,496,0.004934194164519562
2171,Next Stop Wonderland (1998),1998.0,635,0.004933993271120988
97024,Rust and Bone (De rouille et d'os) (2012),2012.0,267,0.0049293824425366934
5021,Murder by Death (1976),1976.0,532,0.004927979250613682
53460,Surf's Up (2007),2007.0,393,0.004923516367873116
26084,"Music Man, The (1962)",1962.0,459,0.004915820588613289
152591,Ip Man 3 (2015),2015.0,171,0.00491449920965656
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),2001.0,520,0.004912101718290966
3576,"Hidden, The (1987)",1987.0,593,0.004906990599761684
100044,Human Planet (2011),2011.0,259,0.0049058605144524
4021,Before Night Falls (2000),2000.0,559,0.004903981963171885
3341,Born Yesterday (1950),1950.0,600,0.004902481472705434
334,Vanya on 42nd Street (1994),1994.0,630,0.0048951429304035
1727,"Horse Whisperer, The (1998)",1998.0,630,0.0048951429304035
5034,"Truly, Madly, Deeply (1991)",1991.0,548,0.004890892052300415
94018,Battleship (2012),2012.0,275,0.004888280569529125
25750,Sherlock Jr. (1924),1924.0,405,0.00488711370684558
6270,Akira Kurosawa's Dreams (Dreams) (1990),1990.0,499,0.004880577453492694
166918,The Great Wall (2016),2016.0,133,0.004878585576993617
3992,Malèna (2000),2000.0,557,0.004873439318243462
74688,Dear John (2010),2010.0,323,0.004871868353972157
5313,The Scorpion King (2002),2002.0,517,0.004871475953565506
101285,Spring Breakers (2013),2013.0,254,0.004867578858610249
56333,"Savages, The (2007)",2007.0,376,0.004864669047249392
62203,Martyrs (2008),2008.0,359,0.004864366819327389
99912,Mama (2013),2013.0,257,0.004863831639508696
4187,Lilies of the Field (1963),1963.0,547,0.004858853417186306
8491,White Heat (1949),1949.0,472,0.0048579162421136055
51077,Ghost Rider (2007),2007.0,395,0.0048565175695281185
1379,Young Guns II (1990),1990.0,625,0.004856292589686012
